,start,end,x,y,bezit,code
452,3277.5324076233,3283.8122442452004,2,2,NEC,Nothing
453,3280.8122442452004,3287.8360760563,3,3,NEC,Nothing
454,3284.8360760563,3290.2679489294,2,3,NEC,Nothing
455,3288.5327037096995,3292.7086033504997,3,1, TEG,Nothing
456,3291.1805985538,3294.9006224360996,1,3,NEC,Nothing
457,3291.9006224360996,3302.2925590516998,2,3,NEC,Nothing
458,3299.2925590516998,3306.1323606947,1,3,NEC,Nothing
459,3303.1323606947,3310.2681862425,2,2,NEC,Nothing
460,3307.2681862425,3312.3005472178997,1,3,NEC,Nothing
461,3309.3005472178997,3315.6363788802,1,2,NEC,Nothing
462,3312.6363788802,3321.1161262134997,2,2,NEC,Nothing
463,3318.1161262134997,3330.8882295834,2,3,NEC,Nothing
464,3327.8882295834,3338.3524227552,3,3,NEC,Nothing
465,3335.3524227552,3344.8605073763,2,3,NEC,Nothing
466,3341.8605073763,3352.4682018279,1,3,NEC,Nothing
467,3349.4682018279,3354.0287284871,3,3,NEC,Nothing
468,3351.0287284871,3359.7324197853004,3,4,NEC,Nothing
469,3379.2278605244,3392.0354296859005,2,1, TEG,Nothing
470,3389.0354296859005,3393.8685901726003,2,3, TEG,Nothing
471,3392.1644730164003,3398.9403277526003,2,2,NEC,Nothing
472,3395.9403277526003,3405.0039793633,2,3,NEC,Nothing
473,3402.0039793633,3408.2524508128004,3,3,NEC,Nothing
474,3405.2524508128004,3416.7399622254998,3,2,NEC,Nothing
475,3413.7399622254998,3426.0440159821997,2,4,NEC,Nothing
476,3423.8843961555,3432.8201522372997,2,2, TEG,Nothing
477,3429.8201522372997,3434.092210872,2,3, TEG,Nothing
478,3431.092210872,3436.4920993778996,3,3, TEG,Nothing
479,3433.4920993778996,3442.2602325340004,2,4, TEG,Nothing
480,3442.8281467957,3449.6206260935996,2,1,NEC,Nothing
481,3446.6206260935996,3454.4285239632,3,2,NEC,Nothing
482,3451.4285239632,3458.14839395,3,3,NEC,Nothing
483,3458.14839475,3469.404166261,3,3,NEC,Nothing
484,3466.404166261,3472.9325358734995,2,1,NEC,Nothing
485,3469.9325358734995,3473.3203751809997,2,2,NEC,Nothing
486,3471.0444157446004,3475.5963354173,3,2,NEC,Nothing
487,3473.320375981,3483.3805740811,2,2,NEC,Nothing
488,3480.3805740811,3485.5244686888,3,2,NEC,Nothing
489,3482.5244686888,3494.8285475556,3,3,NEC,Nothing
490,3491.8285475556,3495.6525736203002,2,4,NEC,Nothing
491,3494.0685830679,3504.4361286146996,1,1, TEG,Nothing
492,3502.4366076828996,3508.8205369055,3,3,NEC,Nothing
493,3505.8205369055,3509.1404254206,3,4,NEC,Nothing
494,3506.1404254206,3512.2283640459004,2,3,NEC,Nothing
495,3509.2283640459004,3515.2522075696997,1,4,NEC,Nothing
496,3512.2522075696997,3521.4044113628997,2,3,NEC,Nothing
497,3518.4044113628997,3522.9243382524,2,4,NEC,Nothing
498,3520.8442665212,3532.5243005917,2,2, TEG,Nothing
499,3532.8166944658,3539.3765364739,2,1,NEC,Nothing
500,3536.3765364739,3543.2003515628003,1,2,NEC,Nothing
501,3540.2003515628003,3554.6523571278003,1,3,NEC,Nothing
502,3551.6523571278003,3555.16827448,1,2,NEC,Nothing
503,3555.16827528,3563.0919271851003,1,2,NEC,Nothing
504,3560.0919271851003,3569.8003419239003,1,3,NEC,Nothing
505,3569.8003427239,3576.8525613813,1,3,NEC,Nothing
506,3586.0200464754,3592.4598923464,3,2, TEG,Nothing
507,3590.6445816777,3598.08441944,1,2,NEC,Nothing
508,3595.08441944,3604.1726026158003,2,2,NEC,Nothing
509,3601.1726026158003,3615.6923990592,1,3,NEC,Nothing
510,3613.7003852,3617.4364770845,3,2, TEG,Nothing
511,3614.4364770845,3625.0360049152,3,1, TEG,Nothing
512,3622.0360049152,3634.9042110136998,2,2, TEG,Nothing
513,3632.8280117926,3636.9804110346995,3,2, TEG,Nothing
514,3634.9042118137,3639.1164090536,2,2, TEG,Nothing
515,3636.1164090536,3650.2358120317,2,3, TEG,Nothing
516,3669.7314560705,3675.9003449774,2,2,NEC,Nothing
517,3672.9003449774,3682.6120120940004,1,2,NEC,Nothing
518,3679.6120120940004,3688.2681863708003,2,2,NEC,Nothing
519,3685.2681863708003,3691.9960361927,2,3,NEC,Nothing
520,3688.9960361927,3695.9244218341996,3,4,NEC,Nothing
521,3692.9244218341996,3705.3484167456,2,4,NEC,Nothing
522,3706.6603029007,3727.9953852945,2,1, TEG,Nothing
523,3724.9953852945,3732.0682855534,2,3, TEG,Nothing
524,3730.0363586023,3734.8843264364,2,1,NEC,Nothing
525,3731.8843264364,3739.5959561953996,1,1,NEC,Nothing
526,3736.5959561953996,3743.1682718837,1,2,NEC,Nothing
527,3746.3760442034004,3754.0718388553996,1,2,NEC,Nothing
528,3751.0718388553996,3758.0202248654,2,2,NEC,Nothing
529,3755.0202248654,3762.1080410867,3,2,NEC,Nothing
530,3759.1080410867,3771.1403589004,2,2,NEC,Nothing
531,3768.1403589004,3773.6363339189,3,3,NEC,Nothing
532,3775.8041992601,3792.4843639253004,3,4,NEC,Nothing
533,3789.4843639253004,3795.6202294929,2,4,NEC,Nothing
534,3793.5403551421,3797.6043572478998,2,2, TEG,Nothing
535,3794.6043572478998,3799.8681793216997,3,2, TEG,Nothing
536,3797.8442133668,3801.8921460765996,3,1, TEG,Nothing
537,3799.8681801217,3805.3159375542,3,2, TEG,Nothing
538,3802.3159375542,3811.4762246292,2,1, TEG,Nothing
539,3808.4762246292,3813.0121231128996,2,3, TEG,Nothing
540,3811.1720635162,3815.7566808532,2,2,NEC,Nothing
541,3812.7566808532,3816.9405935208,2,1,NEC,Nothing
542,3817.6764316496997,3830.6200453459,2,1,NEC,Nothing
543,3827.6200453459,3831.524614673,2,3,NEC,Nothing
544,3830.3643680220002,3836.4761692602,2,1, TEG,Nothing
545,3833.4761692602,3839.8999993160996,2,3, TEG,Nothing
546,3838.7166656731,3845.1647173553997,2,2,NEC,Nothing
547,3842.1647173553997,3846.0205149653,3,3,NEC,Nothing
548,3844.4204673858003,3850.6283265067,1,2, TEG,Nothing
549,3849.1803295973,3854.3883214728003,3,3,NEC,Nothing
550,3852.4282600836,3861.9399487746,2,2, TEG,Nothing
551,3858.9399487746,3867.9002853504,2,3, TEG,Nothing
552,3864.9002853504,3870.4761609483003,2,2, TEG,Nothing
553,3868.5082203009997,3878.7561541332,2,2,NEC,Nothing
554,3876.7241315021997,3880.0440438298997,2,2, TEG,Nothing
555,3878.1400418456,3881.9480466142,1,2, TEG,Nothing
556,3880.0440446299,3883.5167282793,2,2, TEG,Nothing
557,3880.5167282793,3888.7245190321996,2,3, TEG,Nothing
558,3885.7245190321996,3897.6760312707,2,4, TEG,Nothing
559,3899.0524409097998,3918.0358040643,2,1,NEC,Nothing
560,3915.0358040643,3924.7644850693,2,3,NEC,Nothing
561,3921.7644850693,3930.6841675184996,3,3,NEC,Nothing
562,3927.6841675184996,3937.4964147515,3,4,NEC,Nothing
563,3949.2957313142997,3965.8760012361,3,4,NEC,Nothing
564,3962.8760012361,3968.5722830251,2,4,NEC,Nothing
565,3966.3883071539003,3975.4519870268,2,1, TEG,Nothing
566,3976.044549522,3987.7241623835,3,2,NEC,Nothing
567,3984.7241623835,3993.9801081153005,3,3,NEC,Nothing
568,3990.9801081153005,3998.4525160615003,3,4,NEC,Nothing
569,3999.0682907743,4007.7640440475,3,4,NEC,Nothing
570,4004.7640440475,4009.2284072529997,3,3,NEC,Nothing
571,4007.0363576759005,4013.7561708160997,2,2, TEG,Nothing
572,4010.7561708160997,4016.1240619665004,2,3, TEG,Nothing
573,4013.1240619665004,4017.7239670681,3,3, TEG,Nothing
574,4014.7239670681,4021.5365511548,3,4, TEG,Nothing
575,4019.0565022683004,4025.7602906526,2,1,NEC,Nothing
576,4023.16026531,4031.9964515211,2,4, TEG,Nothing
577,4043.3319330674,4056.7473875653004,3,4, TEG,Nothing
578,4053.7473875653004,4059.4285932119,2,4, TEG,Nothing
579,4057.3884953040997,4069.9721517451003,3,1,NEC,Nothing
580,4082.7727211968,4099.5560995497,3,2,NEC,Nothing
581,4096.5560995497,4101.764457291501,3,4,NEC,Nothing
582,4102.6363634443,4114.8642336187,3,4,NEC,Nothing
583,4114.8642344187,4123.2362416994,3,4,NEC,Nothing
584,4121.1403143433,4126.380084374,1,2, TEG,Nothing
585,4125.7239589202,4128.7560227908,3,3,NEC,Nothing
586,4125.7560227908,4133.2357938784,3,2,NEC,Nothing
587,4130.2357938784,4134.500889512,1,4,NEC,Nothing
588,4132.6526341421,4139.1884827106,3,2, TEG,Nothing
589,4136.1884827106,4147.4281180716,3,3, TEG,Nothing
590,4144.4281180716,4151.6682701806,3,2, TEG,Nothing
591,4148.6682701806,4155.0842139582,1,2, TEG,Nothing
592,4152.0842139582,4159.5000315366,1,3, TEG,Nothing
593,4157.5643946123,4162.548233685,3,2,NEC,Nothing
594,4165.4840225819,4176.9322159697995,3,3,NEC,Nothing
595,4173.9322159697995,4186.1558469459005,2,2,NEC,Nothing
596,4183.1558469459005,4190.7961946905,3,3,NEC,Nothing
597,4188.3642452355,4197.4919699552,2,1, TEG,Nothing
598,4195.9643925347,4206.8280959854,2,3,NEC,Nothing
599,4203.8280959854,4211.2926205668,2,4,NEC,Nothing
600,4208.2926205668,4221.4887681551,1,4,NEC,Nothing
601,4218.4887681551,4227.072519469,1,3,NEC,Nothing
602,4225.5684594553995,4232.7043418687,3,2, TEG,Nothing
603,4236.0284354308005,4251.3165452324,1,3,NEC,Nothing
604,4249.052470869,4262.38011337,3,2, TEG,Nothing
605,4259.38011337,4268.6764855676,3,4, TEG,Nothing
606,4265.6764855676,4270.1563626272,2,3, TEG,Nothing
607,4271.9563091113005,4281.020083492,2,2,NEC,Nothing
608,4278.020083492,4285.6845246906,3,3,NEC,Nothing
609,4282.6845246906,4289.6362826087,2,3,NEC,Nothing
610,4286.6362826087,4292.8682346337,1,3,NEC,Nothing
611,4289.8682346337,4295.084433362,2,4,NEC,Nothing
612,4292.9084429394,4298.9483246737,1,1, TEG,Nothing
613,4295.9483246737,4305.1880825842,2,2, TEG,Nothing
614,4303.420718953,4310.5085324181,3,2,NEC,Nothing
615,4307.5085324181,4312.2604865769,3,3,NEC,Nothing
616,4309.2604865769,4319.0764849805,2,3,NEC,Nothing
617,4316.0764849805,4319.9164399524,1,3,NEC,Nothing
618,4316.9164399524,4322.2284140409,1,4,NEC,Nothing
619,4319.2284140409,4326.2606328256,2,3,NEC,Nothing
620,4324.1887528837,4329.188575861,2,2, TEG,Nothing
621,4327.2525195465005,4333.5003125273,2,3,NEC,Nothing
622,4330.5003125273,4334.4522739084005,1,3,NEC,Nothing
623,4331.4522739084005,4339.1884336854,2,2,NEC,Nothing
624,4336.1884336854,4344.6761454846,1,3,NEC,Nothing
625,4341.6761454846,4353.812579759,2,3,NEC,Nothing
626,4350.812579759,4355.8523908813,3,4,NEC,Nothing
627,4352.8523908813,4357.8843838451,3,3,NEC,Nothing
628,4354.8843838451,4368.2043256319,2,3,NEC,Nothing
629,4365.2043256319,4371.4287631926,1,3,NEC,Nothing
630,4368.4287631926,4376.6925629993,2,4,NEC,Nothing
631,4410.79518637,4420.5469247476,2,1, TEG,Nothing
632,4417.5469247476,4426.6922572807,3,3, TEG,Nothing
633,4423.6922572807,4430.0601295137,2,3, TEG,Nothing
634,4427.0601295137,4434.8442864068,2,4, TEG,Nothing
635,4431.8442864068,4440.0760604387,3,4, TEG,Nothing
636,4437.0760604387,4443.1164342975,2,4, TEG,Nothing
637,4440.1164342975,4448.076177757101,1,4, TEG,Nothing
638,4448.4123368293,4454.9081933255,3,1,NEC,Nothing
639,4451.9081933255,4460.1479448999,3,2,NEC,Nothing
640,4465.7880491242995,4471.2599558832,2,1,NEC,Nothing
641,4468.2599558832,4474.1805035374,2,2,NEC,Nothing
642,4471.1805035374,4480.7563138308005,1,1,NEC,Nothing
643,4477.7563138308005,4485.8843880265,3,1,NEC,Nothing
644,4482.8843880265,4488.3723173637,2,2,NEC,Nothing
645,4485.3723173637,4491.3401974934,2,3,NEC,Nothing
646,4489.6683531521,4498.204068582,2,1, TEG,Nothing
647,4495.204068582,4499.3320034237,3,2, TEG,Nothing
648,4497.2999945077,4503.97254608,1,3,NEC,Nothing
649,4584.0752731227,4595.5948904167,3,2, TEG,Nothing
650,4592.5948904167,4598.1765000155,3,3, TEG,Nothing
651,4595.1765000155,4625.7433424752,2,3, TEG,Nothing
652,4628.1084175529995,4637.4602519653,2,1,NEC,Nothing
653,4634.4602519653,4642.6765038362,3,3,NEC,Nothing
654,4639.6765038362,4644.860410198,3,4,NEC,Nothing
655,4641.860410198,4650.7241288914,2,4,NEC,Nothing
656,4647.7241288914,4663.0441991833,1,4,NEC,Nothing
657,4708.2766864809,4715.988499234,1,4,NEC,Nothing
658,4712.988499234,4717.5163548151,2,4,NEC,Nothing
659,4715.6843220252,4719.6683595571,2,1, TEG,Nothing
660,4716.6683595571,4720.3483348937,1,2, TEG,Nothing
661,4718.9163676012,4734.1324715076,2,3,NEC,Nothing
662,4731.1324715076,4739.7482511354,1,4,NEC,Nothing
663,4738.4607102551,4744.1485024899,3,1, TEG,Nothing
664,4741.1485024899,4745.5884279718,2,2, TEG,Nothing
665,4746.8124049909,4756.5481526708,2,2,NEC,Nothing
666,4753.5481526708,4762.2118762457,3,3,NEC,Nothing
667,4759.2118762457,4764.4365788092,3,4,NEC,Nothing
668,4761.4365788092,4775.9964596744,2,4,NEC,Nothing
669,4778.7242400314,4786.6764359073995,3,4,NEC,Nothing
670,4783.6764359073995,4789.7483432041,3,3,NEC,Nothing
671,4786.7483432041,4795.2760923211,2,4,NEC,Nothing
672,4797.2921697161,4804.1161042576,2,1, TEG,Nothing
673,4801.1161042576,4806.211984649,3,3, TEG,Nothing
674,4806.0203188795,4811.7882360406,1,2,NEC,Nothing
675,4808.7882360406,4812.8361644382,1,3,NEC,Nothing
676,4810.9400801011,4814.236080205999,3,2, TEG,Nothing
677,4811.236080205999,4820.7640107612,2,2, TEG,Nothing
678,4817.7640107612,4823.0846790312,1,2, TEG,Nothing
679,4820.0846790312,4831.428292521599,1,3, TEG,Nothing
680,4828.428292521599,4832.2364315514005,2,3, TEG,Nothing
681,4831.7724315735995,4840.012113985,2,2,NEC,Nothing
682,4837.012113985,4840.5160854784,1,3,NEC,Nothing
683,4837.5160854784,4847.1644860642,1,2,NEC,Nothing
684,4847.7243422281,4864.2676535431,2,1, TEG,Nothing
685,4861.2676535431,4866.444635427801,2,3, TEG,Nothing
686,4864.5965235112,4880.564177475,2,2,NEC,Nothing
687,4877.564177475,4886.403934185,3,3,NEC,Nothing
688,4883.403934185,4890.8042034657,3,4,NEC,Nothing
689,4887.8042034657,4896.2679983013,2,4,NEC,Nothing
690,4900.6284504952,4912.299991599,3,4,NEC,Nothing
691,4909.299991599,4915.9083477522,2,4,NEC,Nothing
692,4914.0123399715,4917.7562071832,2,1, TEG,Nothing
693,4914.7562071832,4922.244049498,2,2, TEG,Nothing
694,4919.244049498,4923.7243215369,3,2, TEG,Nothing
695,4920.7243215369,4926.6281829632,3,3, TEG,Nothing
696,4924.748188809001,4928.2281605347,1,1,NEC,Nothing
697,4925.2281605347,4932.7559223669,2,1,NEC,Nothing
698,4930.5804004357,4939.3001121531,3,3, TEG,Nothing
699,4936.3001121531,4944.5558822241,2,3, TEG,Nothing
700,4945.3886553089005,4951.5244685175,2,1,NEC,Nothing
701,4948.5244685175,4956.8206364318,2,2,NEC,Nothing
702,4953.8206364318,4958.804543913599,2,3,NEC,Nothing
703,4955.804543913599,4966.2281472561,2,4,NEC,Nothing
704,4977.804476905901,4990.7881792066,3,4,NEC,Nothing
705,4987.7881792066,4997.0365056361,2,4,NEC,Nothing
706,4994.956461218,5002.3881443013,3,2, TEG,Nothing
707,5003.0925048157005,5017.0200877463,2,2,NEC,Nothing
708,5014.0200877463,5020.9565131697,3,4,NEC,Nothing
709,5055.5868054243,5062.6844954056,3,4,NEC,Nothing
710,5059.6844954056,5067.3482537582,2,4,NEC,Nothing
711,5065.2442947541995,5070.7960983668,2,1, TEG,Nothing
712,5067.7960983668,5072.100425609699,3,3, TEG,Nothing
713,5070.7804261976,5093.3243620328,1,2,NEC,Nothing
714,5090.3243620328,5095.7963121087,1,3,NEC,Nothing
715,5121.7789674921005,5128.3867788764,3,2, TEG,Nothing
716,5125.3867788764,5129.8206986439,2,3, TEG,Nothing
717,5127.8847319587,5132.8125684523,2,2,NEC,Nothing
718,5129.8125684523,5139.5322255917,3,2,NEC,Nothing
719,5148.7481023544,5164.17961285,1,3, TEG,Nothing
720,5161.17961285,5171.9401782769,3,3, TEG,Nothing
721,5177.8757523392,5183.9076071501,3,3, TEG,Nothing
722,5180.9076071501,5184.8126802012,3,4, TEG,Nothing
723,5181.8126802012,5188.4685145818,2,4, TEG,Nothing
724,5200.795912617,5212.5314436107,3,4, TEG,Nothing
725,5209.5314436107,5225.836125943,2,4, TEG,Nothing
726,5226.7083894484,5232.3002467071,2,1,NEC,Nothing
727,5229.3002467071,5238.812011893599,1,2,NEC,Nothing
728,5260.0754543108005,5271.8671154683,2,1, TEG,Nothing
729,5268.8671154683,5275.8682752444,2,3, TEG,Nothing
730,5272.8682752444,5282.2118929413,3,2, TEG,Nothing
731,5282.4526293968,5291.1322705726,2,2,NEC,Nothing
732,5288.1322705726,5293.5403649203,2,3,NEC,Nothing
733,5290.5403649203,5298.9681288783,3,3,NEC,Nothing
734,5298.9681296783,5308.7239076683,3,3,NEC,Nothing
735,5305.7239076683,5313.5323606198,3,4,NEC,Nothing
736,5322.932537489,5333.9161616181,1,2, TEG,Nothing
737,5331.5560795182,5342.5562394205,3,2,NEC,Nothing
738,5344.100032336401,5363.7801493908,1,2, TEG,Nothing
739,5360.7801493908,5364.4765699899,2,3, TEG,Nothing
740,5363.3964323136,5368.6285959876,2,2,NEC,Nothing
741,5365.6285959876,5374.044133604,1,2,NEC,Nothing
742,5371.044133604,5379.6044839075,2,1,NEC,Nothing
743,5376.6044839075,5388.7322833628,3,2,NEC,Nothing
744,5385.7322833628,5389.3163148146,2,2,NEC,Nothing
745,5386.3163148146,5394.1243251653,1,2,NEC,Nothing
746,5391.1243251653,5397.2119621941,2,2,NEC,Nothing
747,5395.012687761599,5404.2843618043,1,2, TEG,Nothing
748,5401.2843618043,5410.9161181578,1,3, TEG,Nothing
749,5422.1158296177,5431.2676761044,1,3, TEG,Nothing
750,5428.2676761044,5435.2683806751,3,4, TEG,Nothing
751,5432.2683806751,5439.7561308047,3,3, TEG,Nothing
752,5436.7561308047,5444.5398165815,2,3, TEG,Nothing
753,5441.5398165815,5452.0281837402,3,4, TEG,Nothing
754,5481.0193839577005,5492.5790285994,3,4, TEG,Nothing
755,5489.5790285994,5494.4686140411995,2,4, TEG,Nothing
756,5491.4686140411995,5500.140400554101,2,3, TEG,Nothing
757,5500.0603633023,5505.6124503806,2,2,NEC,Nothing
758,5502.6124503806,5510.8920627338,2,3,NEC,Nothing
759,5507.8920627338,5515.820383135,2,4,NEC,Nothing
760,5515.0523203525,5519.5402368287,2,1, TEG,Nothing
761,5516.5402368287,5531.3077220602,1,2, TEG,Nothing
762,5530.0763658976,5536.3321840252,3,2,NEC,Nothing
763,5534.1001043606,5540.060067166401,2,2, TEG,Nothing
764,5538.3000292054,5548.4204725649,2,3,NEC,Nothing
765,5545.4204725649,5550.6924003107,3,3,NEC,Nothing
766,5547.6924003107,5555.2441186376,2,4,NEC,Nothing
767,5552.916128157,5556.3725819389,2,1, TEG,Nothing
768,5553.3725819389,5557.276683197701,2,2, TEG,Nothing
769,5554.276683197701,5559.2044634386,1,3, TEG,Nothing
770,5557.6763432801,5562.1242564287,3,2,NEC,Nothing
771,5559.1242564287,5565.2122204791,2,2,NEC,Nothing
772,5562.924086040201,5570.8683143898,2,3, TEG,Nothing
773,5568.4763106346,5573.4281931225,2,2,NEC,Nothing
774,5576.9083284632,5584.8441144167,2,1,NEC,Nothing
775,5581.8441144167,5586.1965819956995,2,3,NEC,Nothing
776,5588.436272266899,5592.8921491124,2,1, TEG,Nothing
777,5592.8921499124,5605.5316668295,2,1, TEG,Nothing
778,5602.5316668295,5606.9484472952,3,3, TEG,Nothing
779,5606.0843236282,5613.956134273,2,2,NEC,Nothing
780,5610.956134273,5618.3884097933,3,3,NEC,Nothing
781,5620.7881882068,5627.3084484351,3,3,NEC,Nothing
782,5624.3084484351,5629.520310893001,3,4,NEC,Nothing
783,5629.520311693001,5634.860137399,3,4,NEC,Nothing
784,5641.2126900333,5652.3643077048,3,4,NEC,Nothing
785,5649.3643077048,5655.4202167496,2,4,NEC,Nothing
786,5652.4202167496,5662.5319284827,2,3,NEC,Nothing
787,5659.5319284827,5667.1246037939,3,3,NEC,Nothing
788,5664.1246037939,5668.6365444617,2,4,NEC,Nothing
789,5666.5164271312,5670.5724775099,2,1, TEG,Nothing
790,5667.5724775099,5675.2762108764,1,2, TEG,Nothing
791,5672.2762108764,5688.0239268593,1,3, TEG,Nothing
792,5861.6978990765,5865.043150128199,1,3, TEG,Nothing
793,5862.305935808399,5867.780365248101,1,4, TEG,Nothing
794,5865.0431509282,5872.5882582863,1,3, TEG,Nothing
795,5869.5882582863,5873.084127329399,1,2, TEG,Nothing
796,5870.084127329399,5878.6679615598,2,2, TEG,Nothing
797,5875.6679615598,5881.9565644936,1,4, TEG,Nothing
798,5878.9565644936,5887.2923422711,2,4, TEG,Nothing
