,start,end,x,y,bezit,code
455,3119.3972416401,3124.8051664853,1,2,NEC,Nothing
456,3121.8051664853,3131.9962215840997,1,3,NEC,Nothing
457,3128.9962215840997,3139.5959345919,1,4,NEC,Nothing
458,3147.0720924358,3162.4884559481,1,4,NEC,Nothing
459,3159.621915412,3165.3549972841997,2,4,NEC,Nothing
460,3162.4884567481,3169.9227854124,1,4,NEC,Nothing
461,3166.9227854124,3174.4475611715,2,4,NEC,Nothing
462,3172.2315957086,3176.3515911177,2,2, TEG,Nothing
463,3173.3515911177,3183.2553347405,3,2, TEG,Nothing
464,3209.6364160358003,3219.0922796562,3,2, TEG,Nothing
465,3216.0922796562,3222.6838433546004,2,2, TEG,Nothing
466,3219.6838433546004,3230.8996554849,2,1, TEG,Nothing
467,3228.2435657039,3232.9491644496998,2,2,NEC,Nothing
468,3230.0331237199,3234.4092117587,2,1,NEC,Nothing
469,3232.9491652496995,3242.0010209935,2,2,NEC,Nothing
470,3239.0010209935,3247.2557855473997,2,3,NEC,Nothing
471,3243.6924650978003,3263.6924650978003,0,0,NEC,Goal NEC
472,3244.2557855473997,3249.9357607989,1,4,NEC,Nothing
473,3246.9357607989,3263.81229162,2,4,NEC,Nothing
474,3319.90909872,3331.388837663,2,2, TEG,Nothing
475,3328.388837663,3336.3132331316997,3,2, TEG,Nothing
476,3333.3132331316997,3339.5130602337,2,1, TEG,Nothing
477,3336.5130602337,3345.2170518567,2,2, TEG,Nothing
478,3342.2170518567,3349.7416606865004,3,3, TEG,Nothing
479,3346.7416606865004,3351.4696115857,2,4, TEG,Nothing
480,3348.4696115857,3363.0108122715,2,3, TEG,Nothing
481,3360.0108122715,3367.0827136406,3,4, TEG,Nothing
482,3364.0827136406,3369.1523134660997,3,3, TEG,Nothing
483,3366.1523134660997,3380.1118981583004,2,3, TEG,Nothing
484,3377.1118981583004,3387.4465683491,2,4, TEG,Nothing
485,3384.4465683491,3391.9502707055,2,3, TEG,Nothing
486,3389.4622086242,3395.9877661921996,2,1,NEC,Nothing
487,3392.9877661921996,3399.2676254308003,2,2,NEC,Nothing
488,3396.2676254308003,3400.6915544391,3,2,NEC,Nothing
489,3399.9234062545,3408.8192090668,1,3, TEG,Nothing
490,3405.8192090668,3411.5031174145,2,3, TEG,Nothing
491,3409.3269331878005,3417.6789580388,2,2,NEC,Nothing
492,3414.6789580388,3422.2628025988,2,3,NEC,Nothing
493,3423.8272391855,3430.6460114937,2,2,NEC,Nothing
494,3430.6460122937,3444.1175356608,2,2,NEC,Nothing
495,3441.1175356608,3448.4854656987,2,3,NEC,Nothing
496,3446.2935282788,3454.7332385529,3,2, TEG,Nothing
497,3451.7332385529,3458.5865648696004,2,2, TEG,Nothing
498,3456.4586230801,3465.4984275632,2,2,NEC,Nothing
499,3462.9942160037,3469.7676287002,3,3, TEG,Nothing
500,3466.7676287002,3474.0475551464,2,3, TEG,Nothing
501,3471.0475551464,3475.1355009137,3,3, TEG,Nothing
502,3472.1355009137,3478.3433445589003,3,4, TEG,Nothing
503,3475.3433445589003,3484.3321910582,2,4, TEG,Nothing
504,3494.8999450787,3503.7476337619,3,4, TEG,Nothing
505,3500.7476337619,3507.9029819121,2,4, TEG,Nothing
506,3510.8788198222996,3517.0367976843,2,1,NEC,Nothing
507,3514.0367976843,3520.4527283631,2,2,NEC,Nothing
508,3517.4527283631,3524.9885567309,1,2,NEC,Nothing
509,3521.9885567309,3530.9943571705,1,3,NEC,Nothing
510,3527.9943571705,3544.2579395039,1,4,NEC,Nothing
511,3587.4345828573,3595.8583853965,3,2,NEC,Nothing
512,3613.0541829677004,3620.8382142108003,2,1, TEG,Nothing
513,3619.2897327764003,3624.641744643,2,1,NEC,Nothing
514,3621.641744643,3633.5454169447,1,2,NEC,Nothing
515,3630.5454169447,3638.3839405340996,2,3,NEC,Nothing
516,3635.3839405340996,3648.5248221551,3,3,NEC,Nothing
517,3651.0524809491,3660.218057526,3,3,NEC,Nothing
518,3657.218057526,3668.8577821485997,2,2,NEC,Nothing
519,3665.8577821485997,3675.6068137366997,1,4,NEC,Nothing
520,3673.1987042307,3682.2785708769,2,2, TEG,Nothing
521,3679.2785708769,3685.6035088108,2,3, TEG,Nothing
522,3682.6035088108,3691.4032617038,3,3, TEG,Nothing
523,3688.4032617038,3696.6091326382,2,3, TEG,Nothing
524,3693.6091326382,3706.6328462448,3,3, TEG,Nothing
525,3703.6328462448,3709.4937047659996,2,3, TEG,Nothing
526,3706.4937047659996,3714.4696368338,2,4, TEG,Nothing
527,3715.2456237773,3744.5942692287,2,1,NEC,Nothing
528,3741.5942692287,3748.1564616131,1,3,NEC,Nothing
529,3745.8284797629,3758.0282081482,2,1, TEG,Nothing
530,3755.0282081482,3759.7451654959996,2,3, TEG,Nothing
531,3758.1610238785997,3762.4650168117,2,3,NEC,Nothing
532,3759.4650168117,3768.4329461074,3,3,NEC,Nothing
533,3769.6223255877003,3779.0219131473,1,2, TEG,Nothing
534,3776.0219131473,3800.0003307925,2,2, TEG,Nothing
535,3797.0003307925,3804.703760431,3,3, TEG,Nothing
536,3802.5438604620003,3828.7467635834005,1,2,NEC,Nothing
537,3826.3758428202,3830.3198995595003,3,3, TEG,Nothing
538,3832.3276724252,3836.8477392971004,1,2,NEC,Nothing
539,3835.7996802451003,3839.64767409,3,3, TEG,Nothing
540,3836.64767409,3842.6929282066,2,3, TEG,Nothing
541,3839.6929282066,3853.1931337626,2,4, TEG,Nothing
542,3864.4541881107,3878.5497069512,1,4, TEG,Nothing
543,3875.5497069512,3888.5466423881,2,4, TEG,Nothing
544,3893.2546161809005,3898.2944418948,2,1,NEC,Nothing
545,3895.2944418948,3904.358402834,2,2,NEC,Nothing
546,3901.358402834,3908.4603218588,1,2,NEC,Nothing
547,3905.4603218588,3911.3401028398,2,1,NEC,Nothing
548,3908.3401028398,3917.3720452504,2,2,NEC,Nothing
549,3914.3720452504,3927.009540109,3,3,NEC,Nothing
550,3924.009540109,3931.21538185,3,4,NEC,Nothing
551,3928.21538185,3938.3272565489,2,4,NEC,Nothing
552,3956.0038794163,3964.7237973805,2,1, TEG,Nothing
553,3961.7237973805,3967.9337406489003,2,3, TEG,Nothing
554,3966.053711034,3972.8217524324,2,2,NEC,Nothing
555,3976.3386776982,3981.4667262459,2,2,NEC,Nothing
556,4005.489792678,4011.971052794,2,2,NEC,Nothing
557,4008.971052794,4019.9548192489,3,2,NEC,Nothing
558,4016.9548192489,4028.1996437556,1,3,NEC,Nothing
559,4025.1996437556,4032.366467551,1,4,NEC,Nothing
560,4029.366467551,4041.3264151325,2,4,NEC,Nothing
561,4039.2278374883003,4043.6120101548,2,1, TEG,Nothing
562,4040.6120101548,4045.1799370258,2,2, TEG,Nothing
563,4043.1237739808003,4047.6116530671,2,3,NEC,Nothing
564,4044.6116530671,4058.1605575684002,1,3,NEC,Nothing
565,4055.1605575684002,4061.1126681053997,1,4,NEC,Nothing
566,4058.1126681053997,4078.386373198,2,4,NEC,Nothing
567,4084.4103065951,4098.6337858528,2,1, TEG,Nothing
568,4095.6337858528004,4111.4933041216,2,3, TEG,Nothing
569,4110.4583471075,4117.938151888499,3,2,NEC,Nothing
570,4128.341648464,4141.3733953087,3,2,NEC,Nothing
571,4138.3733953087,4144.307080734699,2,3,NEC,Nothing
572,4141.8748509064,4149.9616415202,2,2, TEG,Nothing
573,4147.8748106359,4152.0484732045,1,2, TEG,Nothing
574,4149.961642320201,4159.35208293,2,2, TEG,Nothing
575,4156.35208293,4166.4640335325,3,2, TEG,Nothing
576,4164.4703028298,4168.2062846555,1,2,NEC,Nothing
577,4165.2062846555,4175.4460760404,2,1,NEC,Nothing
578,4176.8189840168,4184.8747494823,2,1,NEC,Nothing
579,4181.8747494823,4189.0346873573,1,2,NEC,Nothing
580,4186.0346873573,4193.4640464338,1,3,NEC,Nothing
581,4188.8475646782,4208.8475646782,0,0,NEC,Goal NEC
582,4190.4640464338,4195.384047905,1,4,NEC,Nothing
583,4192.384047905,4209.4828473107,2,4,NEC,Nothing
584,4245.481720019,4251.2254900906,2,2, TEG,Nothing
585,4248.2254900906,4254.424209834,3,2, TEG,Nothing
586,4251.424209834,4261.0081224545,2,2, TEG,Nothing
587,4258.0081224545,4264.5977287008,1,2, TEG,Nothing
588,4262.4696021558,4267.1337663401,3,2,NEC,Nothing
589,4264.1337663401,4274.1653955184,2,2,NEC,Nothing
590,4271.1653955184,4281.6182534369,2,4,NEC,Nothing
591,4295.0016885258,4313.0668950079,3,4,NEC,Nothing
592,4310.0668950079,4317.8403937656,2,2,NEC,Nothing
593,4314.9604235335,4320.7203647976,1,2,NEC,Nothing
594,4317.8403945656,4328.6878954679,2,2,NEC,Nothing
595,4325.6878954679,4334.0135995489,2,1,NEC,Nothing
596,4331.0135995489,4341.3412232028995,1,2,NEC,Nothing
597,4345.473998528,4355.4017793258,1,2,NEC,Nothing
598,4353.2304028162,4359.5583161305,2,2, TEG,Nothing
599,4356.5583161305,4361.6463168926,1,2, TEG,Nothing
600,4358.6463168926,4367.8221567282,1,3, TEG,Nothing
601,4364.8221567282,4373.4339988179,1,2, TEG,Nothing
602,4370.4339988179,4376.8817783406,1,3, TEG,Nothing
603,4375.2257920136,4378.9856404540005,2,2,NEC,Nothing
604,4375.9856404540005,4383.015996727299,3,2,NEC,Nothing
605,4380.015996727299,4387.7038358397995,3,3,NEC,Nothing
606,4384.7038358397995,4390.3277981195,2,4,NEC,Nothing
607,4405.2126304299,4414.3404256327,2,1, TEG,Nothing
608,4411.3404256327,4418.4858422873995,2,3, TEG,Nothing
609,4415.4858422873995,4422.9418716896,1,3, TEG,Nothing
610,4419.9418716896,4431.509598272,2,2, TEG,Nothing
611,4428.509598272,4432.0613719286,3,2, TEG,Nothing
612,4429.0613719286,4434.8764251723,3,3, TEG,Nothing
613,4432.6284660108,4436.124454294,1,2,NEC,Nothing
614,4433.124454294,4441.4363833154,1,3,NEC,Nothing
615,4438.8202163762,4443.8178730558,2,1, TEG,Nothing
616,4441.6260467142,4446.2498307708,1,3,NEC,Nothing
617,4443.761769388901,4451.7697316973,2,2, TEG,Nothing
618,4449.7672190465,4459.8950866317,1,3,NEC,Nothing
619,4459.1108489714,4470.1000432976,3,2, TEG,Nothing
620,4467.1000432976,4471.571985170201,2,2, TEG,Nothing
621,4468.571985170201,4473.793626781599,1,2, TEG,Nothing
622,4470.793626781599,4480.729350385,1,3, TEG,Nothing
623,4477.729350385,4488.473102129799,2,3, TEG,Nothing
624,4486.3252852567,4493.509243912,2,2,NEC,Nothing
625,4490.509243912,4498.0292395457,2,3,NEC,Nothing
626,4496.274994780901,4501.762860427,2,3, TEG,Nothing
627,4498.762860427,4508.0266409938,3,3, TEG,Nothing
628,4505.0266409938,4509.6401473332,2,4, TEG,Nothing
629,4507.903985752199,4514.6480318806,3,1,NEC,Nothing
630,4579.9537933245,4590.5333202409,2,1,NEC,Nothing
631,4587.5333202409,4594.3645164773,2,2,NEC,Nothing
632,4591.3645164773,4596.9963287356,1,2,NEC,Nothing
633,4593.9963287356,4609.0120168115,2,1,NEC,Nothing
634,4598.0879649513,4618.0879649513,0,0,NEC,Goal TEG
635,4607.7361897894,4612.0481534639,2,3, TEG,Nothing
636,4609.0481534639,4616.6238378761,2,4, TEG,Nothing
637,4629.9993413031,4638.1701122302,2,2,NEC,Nothing
638,4635.6019490177005,4642.0179586051,2,3, TEG,Nothing
639,4639.0179586051,4644.6235122762,1,3, TEG,Nothing
640,4641.6235122762,4648.0632153562,1,4, TEG,Nothing
641,4657.714748872801,4668.1303534705,3,1,NEC,Nothing
642,4665.1303534705,4675.7759530796,2,2,NEC,Nothing
643,4672.7759530796,4677.5678675286,1,2,NEC,Nothing
644,4674.5678675286,4683.1984666576,1,3,NEC,Nothing
645,4680.7983373981,4691.3022330788,3,1, TEG,Nothing
646,4688.3022330788,4697.9958016334995,3,2, TEG,Nothing
647,4694.9958016334995,4701.267557534699,2,2, TEG,Nothing
648,4698.267557534699,4703.7613622523995,1,2, TEG,Nothing
649,4707.2171525314,4711.6412038789,3,3,NEC,Nothing
650,4708.6412038789,4718.198888721699,3,4,NEC,Nothing
651,4715.198888721699,4725.942618537199,2,4,NEC,Nothing
652,4722.942618537199,4737.2031842152,2,3,NEC,Nothing
653,4757.8674214873,4768.675147207,2,2,NEC,Nothing
654,4765.675147207,4772.984589622,2,3,NEC,Nothing
655,4770.928549071,4777.248538942,2,1, TEG,Nothing
656,4778.1363639287,4785.9361630052,2,1, TEG,Nothing
657,4782.9361630052,4800.7879037646,2,2, TEG,Nothing
658,4797.7879037646,4804.8402773221005,1,3, TEG,Nothing
659,4804.8402781221,4813.2639914587,1,3, TEG,Nothing
660,4811.310400758401,4821.2942772135,2,2,NEC,Nothing
661,4834.976738524199,4847.3683675884,3,2,NEC,Nothing
662,4844.3683675884,4855.4613456997995,2,3,NEC,Nothing
663,4853.2532879059,4856.8051494106,1,1, TEG,Nothing
664,4853.8051494106,4860.4268712678,1,2, TEG,Nothing
665,4862.0348154584,4868.8346487929,1,2, TEG,Nothing
666,4865.8346487929,4870.2397993418,2,2, TEG,Nothing
667,4867.2397993418,4873.6717876816,1,1, TEG,Nothing
668,4870.6717876816,4881.3995094456,3,2, TEG,Nothing
669,4878.3995094456,4886.1006853097,2,2, TEG,Nothing
670,4883.1006853097,4898.2604755161,2,1, TEG,Nothing
671,4895.2604755161,4907.3921721469,2,3, TEG,Nothing
672,4919.0955139574,4932.8982959452005,2,1,NEC,Nothing
673,4929.8982959452005,4937.919345742101,2,3,NEC,Nothing
674,4935.575085421,4940.6870327314,3,2, TEG,Nothing
675,4937.6870327314,4951.4786339633,3,3, TEG,Nothing
676,4969.6830471762,4987.0825975583,3,3, TEG,Nothing
677,4984.0825975583,4990.0987472539,2,4, TEG,Nothing
678,4999.3942347102,5020.0222383467,2,1,NEC,Nothing
679,5017.0222383467,5023.7697592213,2,3,NEC,Nothing
680,5020.7697592213,5030.8655723364,3,3,NEC,Nothing
681,5046.8826738115,5058.8903647593,3,3,NEC,Nothing
682,5055.8903647593,5064.911716145,3,4,NEC,Nothing
683,5061.911716145,5067.5436891802,2,4,NEC,Nothing
684,5064.5436891802,5071.2305562371,2,3,NEC,Nothing
685,5068.2305562371,5073.9665109828,3,3,NEC,Nothing
686,5070.9665109828,5081.054259612801,2,1,NEC,Nothing
687,5078.054259612801,5084.0275054362,2,3,NEC,Nothing
688,5083.5392446465,5092.0671893681,2,2, TEG,Nothing
689,5089.0671893681,5096.8564445825,3,2, TEG,Nothing
690,5093.8564445825,5103.9443478723,2,2, TEG,Nothing
691,5100.9443478723,5108.6772289174,1,3, TEG,Nothing
692,5109.4610654764,5126.5005634744,2,1,NEC,Nothing
693,5123.5005634744,5132.846995655,2,3,NEC,Nothing
694,5130.1349801097995,5134.9908503954,2,3, TEG,Nothing
695,5133.1108354655,5137.6675265416,2,2,NEC,Nothing
696,5134.6675265416,5140.947541364199,1,2,NEC,Nothing
697,5137.947541364199,5146.7714506626,1,3,NEC,Nothing
698,5204.0278783147,5208.9238116748,1,3,NEC,Nothing
699,5212.6993841142,5217.3314758761,3,3,NEC,Nothing
700,5214.3314758761,5227.8805054992,3,4,NEC,Nothing
701,5235.0853125081,5239.6294850766,2,1, TEG,Nothing
702,5236.6294850766,5245.466374141501,2,2, TEG,Nothing
703,5242.466374141501,5248.9942172288,1,3, TEG,Nothing
704,5245.9942172288,5251.66608595,1,2, TEG,Nothing
705,5248.66608595,5256.2870235667,2,2, TEG,Nothing
706,5253.2870235667,5257.7991527654995,3,3, TEG,Nothing
707,5254.7991527654995,5260.9429979577,2,3, TEG,Nothing
708,5258.6949691061,5265.9081641287,2,2,NEC,Nothing
709,5263.4041921458,5267.484245247199,2,3, TEG,Nothing
710,5264.484245247199,5272.580139752899,1,3, TEG,Nothing
711,5269.580139752899,5277.8497354319,2,3, TEG,Nothing
712,5274.8497354319,5282.841565687299,3,3, TEG,Nothing
713,5279.841565687299,5286.7591254502,2,4, TEG,Nothing
714,5288.3030622907,5303.3826912121995,3,4, TEG,Nothing
715,5300.3826912121995,5305.4819379839,2,4, TEG,Nothing
716,5320.7932924028,5327.5131075603,3,4, TEG,Nothing
717,5324.5131075603,5334.9886914362,2,4, TEG,Nothing
718,5332.996592633,5341.2018620548,3,1,NEC,Nothing
719,5338.2018620548,5341.6739798651,3,2,NEC,Nothing
720,5339.1377981977,5344.9458036463,1,3, TEG,Nothing
721,5342.7857851859,5349.767007075,3,2,NEC,Nothing
722,5346.767007075,5356.006964315,2,2,NEC,Nothing
723,5353.006964315,5357.7507129960995,1,2,NEC,Nothing
724,5354.7507129960995,5359.8842478476,2,1,NEC,Nothing
725,5359.8761064908,5364.0844039233,1,1,NEC,Nothing
726,5359.8842486476005,5362.8761064908,2,1,NEC,Nothing
727,5361.3803283965,5365.7160923964,3,4, TEG,Nothing
728,5362.7160923964,5368.4841906845,2,4, TEG,Nothing
729,5388.7402318982,5397.8279617128,2,1,NEC,Nothing
730,5394.8279617128,5403.9058438324,2,3,NEC,Nothing
731,5401.6738751055,5409.3376933607,2,3, TEG,Nothing
732,5407.3425706597,5412.0946629649,1,2,NEC,Nothing
733,5410.1426672266,5416.126545278,3,2, TEG,Nothing
734,5413.126545278,5419.7344246913,3,1, TEG,Nothing
735,5417.963950747,5430.6276214059,2,2,NEC,Nothing
736,5438.7687845461,5455.8402662758,2,3, TEG,Nothing
737,5452.8402662758,5456.1683240268,2,4, TEG,Nothing
738,5455.1329472248,5460.068903123401,2,2,NEC,Nothing
739,5457.068903123401,5471.4419713099,3,2,NEC,Nothing
740,5468.4419713099,5483.5725140281,2,3,NEC,Nothing
741,5481.5407484403,5490.3402973874,3,2, TEG,Nothing
742,5487.3402973874,5494.051385912199,3,3, TEG,Nothing
743,5491.051385912199,5499.6992321155,2,4, TEG,Nothing
744,5516.2666221825,5524.1782738562,3,4, TEG,Nothing
745,5521.1782738562,5528.7627353689,2,4, TEG,Nothing
746,5532.3785929628,5537.6235097966,2,1,NEC,Nothing
747,5534.6235097966,5539.9994331262,3,2,NEC,Nothing
748,5536.9994331262,5550.1752367153,3,3,NEC,Nothing
749,5547.1752367153,5552.5159174110995,2,4,NEC,Nothing
750,5553.427914271801,5563.7635804488,2,1, TEG,Nothing
751,5560.7635804488,5567.5682338547995,2,2, TEG,Nothing
752,5564.5682338547995,5572.1679760051,2,3, TEG,Nothing
753,5589.7982120098995,5601.8820771097,2,2,NEC,Nothing
754,5598.8820771097,5608.558034696899,2,3,NEC,Nothing
755,5608.518062967701,5619.453811149399,2,2, TEG,Nothing
756,5616.453811149399,5624.8350654116,2,3, TEG,Nothing
757,5621.8350654116,5632.9757465287,1,3, TEG,Nothing
758,5629.9757465287,5638.0157049215,3,3, TEG,Nothing
759,5652.2902741768,5665.6900058391,2,1,NEC,Nothing
