;start;end;code;label.0;label.1;label.2;label.3;label.4;label.5;label.6;label.7;label.8;label.9;label.10;label.11;label.12;label.13;label.14;label.15;label.16;label.17;label.18;label.19;label.20;label.21;label.22;label.23;label.24;label.25;label.26;label.27;label.28;label.29;label.30;label.31;label.32;label.33;label.34;label.35;label.36;label.37;label.38;label.39;label.40;label.41;label.42;label.43;label.44;label.45;label.46;label.47;label.48;label.49;label.50;label.51;label.52;label.53;label.54;label.55;label.56;label.57;label.58;label.59;label.60;label.61;label.62;label.63;label.64;label.65;label.66;label.67;label.68;label.69;label.70;label.71
2101;48.030.567.012.276;48.095.925.884.064;M4 TEG;['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2102;48.043.532.957.242;48.329.126.842.496;gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA==;['Van speler'];['Naar zone', 'L2 NEC'];['Rendement', 'Foul NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2103;48.055.925.884.064;48.269.126.842.496;NEC;['Startzone NEC', 'M4 TEG'];['Naar speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Van speler'];['Naar zone', 'L2 NEC'];['Rendement', 'Foul NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2104;48.075.925.884.064;48.269.126.842.496;OMSCH aanvallen;['Startzone NEC', 'M4 TEG'];['Naar speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Van speler'];['Naar zone', 'L2 NEC'];['Rendement', 'Foul NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2105;48.075.925.884.064;48.115.925.884.064;Balwinst;['Startzone NEC', 'M4 TEG'];['Naar speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Van speler'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2106;48.085.925.884.064;48.095.925.884.064;Start;['Startzone NEC', 'M4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2107;48.093.933.055.373;48.269.126.842.496;L2 NEC;['Rendement', 'Foul NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2108;48.193.527.547.454;48.293.527.547.454;Foul NEC;['Rendement', 'Foul NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2109;48.496.162.792.555;48.630.159.480.619;TEG;['Naar zone', 'R3 TEG'];['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2110;4849.88;4879.07;VRIJE TRAP keeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2111;48.513.522.465.594;48.630.159.480.619;R3 TEG;['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2112;48.516.162.792.555;48.630.159.480.619;Verdedigen;['Naar zone', 'R3 TEG'];['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2113;4.852.864.138.171.400;4.867.864.138.171.400;Vrije trap TEG;['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2114;48.579.530.441.029;48.718.010.937.512;gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ==;['Van speler'];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2115;48.588.010.937.512;48.739.209.581.982;b6a6aeaf67e640fe9eb72d888ba046f9;['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar speler', '753a52e5fb8f4331a765c721b6b1271f'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2116;48.590.159.480.619;48.841.887.803.804;NEC;['Startzone NEC', 'R3 TEG'];['Naar zone', 'L3 TEG'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler'];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar speler', '753a52e5fb8f4331a765c721b6b1271f'];['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar zone', 'M3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler', '753a52e5fb8f4331a765c721b6b1271f'];['Naar zone', 'M4 NEC'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2117;48.607.531.043.823;48.743.447.733.676;R2 NEC;['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler'];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar speler', '753a52e5fb8f4331a765c721b6b1271f'];['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar zone', 'M3 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2118;48.609.209.581.982;48.819.610.699.533.000;753a52e5fb8f4331a765c721b6b1271f;['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar zone', 'M3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2119;48.610.159.480.619;48.844.406.561.061;OMSCH aanvallen;['Startzone NEC', 'R3 TEG'];['Naar zone', 'L3 TEG'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler'];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar speler', '753a52e5fb8f4331a765c721b6b1271f'];['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar zone', 'M3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler', '753a52e5fb8f4331a765c721b6b1271f'];['Naar zone', 'M4 NEC'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2120;48.610.159.480.619;48.650.159.480.619;Balwinst;['Startzone NEC', 'R3 TEG'];['Naar zone', 'L3 TEG'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2121;48.620.159.480.619;48.630.159.480.619;Start;['Startzone NEC', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2122;48.689.610.699.533.000;48.904.406.561.061;gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw==;['Van speler', '753a52e5fb8f4331a765c721b6b1271f'];['Naar zone', 'M4 NEC'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2123;48.713.447.733.676;48.775.289.883.198;M3 NEC;['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler', '753a52e5fb8f4331a765c721b6b1271f'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2124;48.745.289.883.198;48.844.406.561.061;M4 NEC;['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2125;48.841.887.811.804;49.089.290.450.318;NEC;['Naar zone', 'L4 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler'];['Naar zone', 'M4 NEC'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2126;48.859.369.054.546.000;4.908.941.158.562;Aanvallen;['Naar zone', 'L4 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler'];['Naar zone', 'M4 NEC'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2127;4.886.080.895.815.390;49.023.844.646.024;L4 NEC;['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2128;48.869.369.054.546.000;48.879.369.054.546.000;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2129;48.910.004.931.476.000;4.914.941.158.562;gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw==;['Van speler'];['Naar zone', 'M4 NEC'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2130;48.945.204.827.546;49.095.204.827.546;Corner NEC;['Naar zone', 'M4 NEC'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2131;48.993.844.646.024;4.908.941.158.562;M4 NEC;['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2132;49.089.290.458.318;49.290.732.357.804;NEC;['Naar zone', 'R4 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2133;49.092.011.115.509;49.350.732.357.804;gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ==;['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2134;4.910.300.910.715.390;4.926.448.830.739.090;R4 NEC;['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2135;4.910.916.932.301.590;49.290.732.357.804;Aanvallen;['Naar zone', 'R4 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2136;4.911.916.932.301.590;4.912.916.932.301.590;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2137;49.183.768.639.823;49.333.768.639.823;Corner NEC;['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2138;4.923.448.830.739.090;49.290.732.357.804;M4 NEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2139;49.531.281.595.664;49.707.370.927.758;TEG;['Naar zone', 'M1 TEG'];['Start', 'KP trap'];['Naar zone', 'R3 TEG'];['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2140;49.545.921.635.707;49.683.836.993.474;M1 TEG;['Start', 'KP trap'];['Naar zone', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2141;49.551.281.595.664;49.707.370.927.758;Verdedigen;['Naar zone', 'M1 TEG'];['Start', 'KP trap'];['Naar zone', 'R3 TEG'];['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2142;49.642.250.472.415;49.768.370.700.445;gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w==;['Van speler', 'TEG'];['Naar zone', 'M2 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2143;49.653.836.993.474;49.707.370.927.758;R3 TEG;['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2144;49.664.648.643.823;49.766.448.061.872;gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ==;['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2145;49.667.370.927.758;49.900.890.381.858;NEC;['Startzone NEC', 'R3 TEG'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'TEG'];['Naar zone', 'M2 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Naar zone', 'R2 NEC'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar zone', 'M2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'L2 NEC'];['Rendement', 'Balverlies'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2146;49.681.689.637.003;49.851.206.490.742;gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA==;['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2147;49.687.370.927.758;49.900.890.381.858;OMSCH aanvallen;['Startzone NEC', 'R3 TEG'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'TEG'];['Naar zone', 'M2 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Naar zone', 'R2 NEC'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar zone', 'M2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'L2 NEC'];['Rendement', 'Balverlies'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2148;49.687.370.927.758;49.727.370.927.758;Balwinst;['Startzone NEC', 'R3 TEG'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'TEG'];['Naar zone', 'M2 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2149;49.688.330.247.828;49.756.728.024.423;M2 NEC;['Naar speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'gAAAAABYrzOU_m3cv0-Mq0cAMfKcJ6PZ09fQgxq6iILsRdDLnA2dMrbRoZyMYM5lMtX3tZLG_Svn5vlJG4wwwhUHT-dJt4yblA=='];['Van speler', 'gAAAAABYrzOUCFm6Bomi2VGE_iRXHdIQjqXIfnAuYWfxtFhYV9CpD2JvtQcJqYfC2yxRxrBX_m13f_z9_L-YqSrSJRdSuUFYpQ=='];['Naar zone', 'R3 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2150;49.697.370.927.758;49.707.370.927.758;Start;['Startzone NEC', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
