,start,end,x,y,bezit,code
464,3844.4181008884,3851.6618121505,2,1,NEC,Nothing
465,3848.6618121505,3859.4113962440997,3,2,NEC,Nothing
466,3851.3634426917997,3865.883343737,1,0,NEC,Nothing
467,3856.4113962440997,3863.4014238233003,2,2,NEC,Nothing
468,3860.4014238233003,3867.3212107570002,1,2,NEC,Nothing
469,3864.3212107570002,3872.2330942133003,1,3,NEC,Nothing
470,3869.2330942133003,3875.9587602971997,1,4,NEC,Nothing
471,3873.6145930135,3878.2225511669,3,1, TEG,Nothing
472,3875.2225511669,3886.7742959770003,3,2, TEG,Nothing
473,3899.0907050266997,3908.6104181716996,3,2, TEG,Nothing
474,3905.6104181716996,3914.4377806062,1,3, TEG,Nothing
475,3934.4209013132,3940.844592253,1,3, TEG,Nothing
476,3937.844592253,3944.1592905909997,2,4, TEG,Nothing
477,3941.1592905909997,3951.7270384464,3,4, TEG,Nothing
478,3963.6363564365997,3978.235757974,3,4, TEG,Nothing
479,3989.9667896182,3999.4543251310997,3,4, TEG,Nothing
480,3996.4543251310997,4008.98647212,2,3, TEG,Nothing
481,4005.98647212,4013.9048311975,3,4, TEG,Nothing
482,4010.9048311975,4021.6484416656,2,4, TEG,Nothing
483,4022.1099957154997,4044.4694032544,2,1,NEC,Nothing
484,4041.9411460052,4046.5049102507,3,2, TEG,Nothing
485,4043.5049102507,4053.2646745646,3,3, TEG,Nothing
486,4065.3815357533003,4077.2853092258,3,3, TEG,Nothing
487,4074.2853092258,4079.8332230569,2,4, TEG,Nothing
488,4081.969176958,4100.1765829581,2,1,NEC,Nothing
489,4095.4281185695,4112.8678691996,1,0,NEC,Nothing
490,4097.1765829581,4106.8678691996,2,3,NEC,Nothing
491,4125.3694807604,4137.0572679956,2,2, TEG,Nothing
492,4132.348274062801,4150.1401754707,1,0,NEC,Nothing
493,4134.4571409878,4138.9804661691,1,2,NEC,Nothing
494,4135.9804661691,4143.6362101495,1,3,NEC,Nothing
495,4140.6362101495,4145.5802417766,2,3,NEC,Nothing
496,4142.5802417766,4152.6020719332,3,3,NEC,Nothing
497,4149.6020719332,4158.4657693554,3,4,NEC,Nothing
498,4153.215500489,4169.7673259257,1,0,NEC,Nothing
499,4155.4657693554,4163.7673259257,2,4,NEC,Nothing
500,4192.8760368073,4209.4066211619,1,4,NEC,Nothing
501,4206.4066211619,4211.3157080802,2,4,NEC,Nothing
502,4216.5155414309,4222.0672494268,3,2, TEG,Nothing
503,4219.0672494268,4232.4404513242,2,2, TEG,Nothing
504,4248.3416184625,4256.9892463327005,1,2, TEG,Nothing
505,4251.2493895573,4266.5612688564,1,0,NEC,Nothing
506,4254.7851686013,4260.5612688564,2,3,NEC,Nothing
507,4258.1291342188,4261.8650658259,2,2, TEG,Nothing
508,4258.8650658259,4267.2568521226,1,2, TEG,Nothing
509,4264.2568521226,4273.8546381602,1,4, TEG,Nothing
510,4270.8546381602,4280.7184212036,2,3, TEG,Nothing
511,4291.1159161359,4298.4757363553,3,4, TEG,Nothing
512,4295.4757363553,4301.560606382101,2,4, TEG,Nothing
513,4312.5919203296,4317.861042791,2,1,NEC,Nothing
514,4314.861042791,4324.8128308876,1,3,NEC,Nothing
515,4317.428921705,4337.4847574006,1,0,NEC,Nothing
516,4321.8128308876,4333.8656353023,2,3,NEC,Nothing
517,4330.8656353023,4351.591147627801,3,3,NEC,Nothing
518,4349.373426884699,4362.0690951602,1,1, TEG,Nothing
519,4370.8985945533,4378.9785550261995,1,2, TEG,Nothing
520,4389.1991223233,4396.662879238,1,2, TEG,Nothing
521,4394.4275010922,4401.9875035513,3,3,NEC,Nothing
522,4398.9875035513,4407.1871633253,2,3,NEC,Nothing
523,4427.5441922482005,4438.1597153127,2,2, TEG,Nothing
524,4435.1597153127,4444.6665406338,2,4, TEG,Nothing
525,4442.274490507801,4450.9602388059,2,1,NEC,Nothing
526,4447.9602388059,4457.9278372452,1,2,NEC,Nothing
527,4454.9278372452,4459.685905035,2,3,NEC,Nothing
528,4458.077902632,4461.6699578554,2,2, TEG,Nothing
529,4458.6699578554,4470.0455657267,3,2, TEG,Nothing
530,4485.7705474634995,4497.706105595,3,2, TEG,Nothing
531,4493.7414173485995,4507.4162687023,1,0,NEC,Nothing
532,4494.706105595,4498.5416251143,3,3, TEG,Nothing
533,4496.5976714444005,4502.1495475761,1,2,NEC,Nothing
534,4499.1495475761,4509.8853338723,1,3,NEC,Nothing
535,4506.8853338723,4514.5310107312,1,4,NEC,Nothing
536,4507.4162691023,4521.3389959484,1,0,NEC,Nothing
537,4511.5310107312,4521.2665835884,2,3,NEC,Nothing
538,4518.2665835884,4523.3603396206,2,4,NEC,Nothing
539,4520.3603396206,4539.3100738282,1,4,NEC,Nothing
